seq,wall_ms,timeCode,eventType,deviceType,userEvent,origReturn,latched
53158,1126157,66685,1,1,,0,0
53159,1126157,66686,2,1,,0,0
53160,1126157,66687,4,2,,0,1
53161,1126169,66688,1,1,,0,0
53162,1126169,66689,2,1,,0,0
53163,1126169,66690,4,2,,0,1
53164,1126181,66691,1,1,,0,0
53165,1126181,66692,2,1,,0,0
53166,1126181,66693,4,2,,0,1
53167,1126193,66694,1,1,,0,0
53168,1126193,66695,2,1,,0,0
53169,1126193,66696,4,2,,0,1
53170,1126206,66697,1,1,,0,0
53171,1126206,66698,2,1,,0,0
53172,1126206,66699,4,2,,0,1
53173,1126218,66700,1,1,,0,0
53174,1126218,66701,2,1,,0,0
53175,1126218,66702,4,2,,0,1
53176,1126231,66703,1,1,,0,0
53177,1126231,66704,2,1,,0,0
53178,1126231,66705,4,2,,0,1
53179,1126280,66706,1,1,,0,0
53180,1126280,66707,2,1,,0,0
53181,1126280,66708,4,2,,0,1
53182,1126296,66709,1,1,,0,0
53183,1126296,66710,2,1,,0,0
53184,1126296,66711,4,2,,0,1
53185,1126311,66712,1,1,,0,0
53186,1126311,66713,2,1,,0,0
53187,1126311,66714,4,2,,0,1
53188,1126327,66715,1,1,,0,0
53189,1126327,66716,2,1,,0,0
53190,1126327,66717,4,2,,0,1
53191,1126343,66718,1,1,,0,0
53192,1126343,66719,2,1,,0,0
53193,1126343,66720,4,2,,0,1
53194,1126358,66721,1,1,,0,0
53195,1126358,66722,2,1,,0,0
53196,1126358,66723,4,2,,0,1
53197,1126369,66724,1,1,,0,0
53198,1126369,66725,2,1,,0,0
53199,1126369,66726,4,2,,0,1
53200,1126380,66727,1,1,,0,0
53201,1126380,66728,2,1,,0,0
53202,1126380,66729,4,2,,0,1
53203,1126391,66730,1,1,,0,0
53204,1126391,66731,2,1,,0,0
53205,1126391,66732,4,2,,0,1
53206,1126401,66733,1,1,,0,0
53207,1126401,66734,2,1,,0,0
53208,1126401,66735,4,2,,0,1
53209,1126413,66736,1,1,,0,0
53210,1126413,66737,2,1,,0,0
53211,1126413,66738,4,2,,0,1
53212,1126424,66739,1,1,,0,0
53213,1126424,66740,2,1,,0,0
53214,1126424,66741,4,2,,0,1
53215,1126437,66742,1,1,,0,0
53216,1126437,66743,2,1,,0,0
53217,1126437,66744,4,2,,0,1
53218,1126450,66745,1,1,,0,0
53219,1126450,66746,2,1,,0,0
53220,1126450,66747,4,2,,0,1
53221,1126464,66748,1,1,,0,0
53222,1126464,66749,2,1,,0,0
53223,1126464,66750,4,2,,0,1
53224,1126477,66751,1,1,,0,0
53225,1126477,66752,2,1,,0,0
53226,1126477,66753,4,2,,0,1
53227,1126490,66754,1,1,,0,0
53228,1126490,66755,2,1,,0,0
53229,1126490,66756,4,2,,0,1
53230,1126504,66757,1,1,,0,0
53231,1126504,66758,2,1,,0,0
53232,1126504,66759,4,2,,0,1
53233,1126517,66760,1,1,,0,0
53234,1126517,66761,2,1,,0,0
53235,1126517,66762,4,2,,0,1
53236,1126531,66763,1,1,,0,0
53237,1126531,66764,2,1,,0,0
53238,1126531,66765,4,2,,0,1
53239,1126545,66766,1,1,,0,0
53240,1126545,66767,2,1,,0,0
53241,1126545,66768,4,2,,0,1
53242,1126558,66769,1,1,,0,0
53243,1126558,66770,2,1,,0,0
53244,1126558,66771,4,2,,0,1
53245,1126572,66772,1,1,,0,0
53246,1126572,66773,2,1,,0,0
53247,1126572,66774,4,2,,0,1
53248,1126585,66775,1,1,,0,0
53249,1126585,66776,2,1,,0,0
53250,1126585,66777,4,2,,0,1
53251,1126599,66778,1,1,,0,0
53252,1126599,66779,2,1,,0,0
53253,1126599,66780,4,2,,0,1
53254,1126613,66781,1,1,,0,0
53255,1126613,66782,2,1,,0,0
53256,1126613,66783,4,2,,0,1
53257,1126627,66784,1,1,,0,0
53258,1126627,66785,2,1,,0,0
53259,1126627,66786,4,2,,0,1
53260,1126641,66787,1,1,,0,0
53261,1126641,66788,2,1,,0,0
53262,1126641,66789,4,2,,0,1
53263,1126655,66790,1,1,,0,0
53264,1126655,66791,2,1,,0,0
53265,1126655,66792,4,2,,0,1
53266,1126669,66793,1,1,,0,0
53267,1126669,66794,2,1,,0,0
53268,1126669,66795,4,2,,0,1
53269,1126683,66796,1,1,,0,0
53270,1126683,66797,2,1,,0,0
53271,1126683,66798,4,2,,0,1
53272,1126697,66799,1,1,,0,0
53273,1126697,66800,2,1,,0,0
53274,1126697,66801,4,2,,0,1
53275,1126711,66802,1,1,,0,0
53276,1126711,66803,2,1,,0,0
53277,1126711,66804,4,2,,0,1
53278,1126725,66805,1,1,,0,0
53279,1126725,66806,2,1,,0,0
53280,1126725,66807,4,2,,0,1
53281,1126739,66808,1,1,,0,0
53282,1126739,66809,2,1,,0,0
53283,1126739,66810,4,2,,0,1
53284,1126752,66811,1,1,,0,0
53285,1126752,66812,2,1,,0,0
53286,1126752,66813,4,2,,0,1
53287,1126766,66814,1,1,,0,0
53288,1126766,66815,2,1,,0,0
53289,1126766,66816,4,2,,0,1
53290,1126781,66817,1,1,,0,0
53291,1126781,66818,2,1,,0,0
53292,1126781,66819,4,2,,0,1
53293,1126794,66820,1,1,,0,0
53294,1126794,66821,2,1,,0,0
53295,1126794,66822,4,2,,0,1
53296,1126808,66823,1,1,,0,0
53297,1126808,66824,2,1,,0,0
53298,1126808,66825,4,2,,0,1
53299,1126821,66826,1,1,,0,0
53300,1126821,66827,2,1,,0,0
53301,1126821,66828,4,2,,0,1
53302,1126834,66829,1,1,,0,0
53303,1126834,66830,2,1,,0,0
53304,1126834,66831,4,2,,0,1
53305,1126846,66832,1,1,,0,0
53306,1126846,66833,2,1,,0,0
53307,1126846,66834,4,2,,0,1
53308,1126858,66835,1,1,,0,0
53309,1126858,66836,2,1,,0,0
53310,1126858,66837,4,2,,0,1
53311,1126870,66838,1,1,,0,0
53312,1126870,66839,2,1,,0,0
53313,1126870,66840,4,2,,0,1
53314,1126882,66841,1,1,,0,0
53315,1126882,66842,2,1,,0,0
53316,1126882,66843,4,2,,0,1
53317,1126893,66844,1,1,,0,0
53318,1126893,66845,2,1,,0,0
53319,1126893,66846,4,2,,0,1
53320,1126906,66847,1,1,,0,0
53321,1126906,66848,2,1,,0,0
53322,1126906,66849,4,2,,0,1
53323,1126918,66850,1,1,,0,0
53324,1126918,66851,2,1,,0,0
53325,1126918,66852,4,2,,0,1
53326,1126930,66853,1,1,,0,0
53327,1126930,66854,2,1,,0,0
53328,1126930,66855,4,2,,0,1
53329,1126943,66856,1,1,,0,0
53330,1126943,66857,2,1,,0,0
53331,1126943,66858,4,2,,0,1
53332,1126956,66859,1,1,,0,0
53333,1126956,66860,2,1,,0,0
53334,1126956,66861,4,2,,0,1
53335,1126969,66862,1,1,,0,0
53336,1126969,66863,2,1,,0,0
53337,1126969,66864,4,2,,0,1
53338,1126983,66865,1,1,,0,0
53339,1126983,66866,2,1,,0,0
53340,1126983,66867,4,2,,0,1
53341,1126997,66868,1,1,,0,0
53342,1126997,66869,2,1,,0,0
53343,1126997,66870,4,2,,0,1
53344,1127010,66871,1,1,,0,0
53345,1127010,66872,2,1,,0,0
53346,1127010,66873,4,2,,0,1
53347,1127024,66874,1,1,,0,0
53348,1127024,66875,2,1,,0,0
53349,1127024,66876,4,2,,0,1
53350,1127038,66877,1,1,,0,0
53351,1127038,66878,2,1,,0,0
53352,1127038,66879,4,2,,0,1
53353,1127052,66880,1,1,,0,0
53354,1127052,66881,4,2,,0,1
53355,1127066,66882,1,1,,0,0
53356,1127066,66883,2,1,,0,0
53357,1127066,66884,4,2,,0,1
53358,1127079,66885,1,1,,0,0
53359,1127079,66886,2,1,,0,0
53360,1127079,66887,4,2,,0,1
53361,1127093,66888,1,1,,0,0
53362,1127093,66889,2,1,,0,0
53363,1127093,66890,4,2,,0,1
53364,1127106,66891,1,1,,0,0
53365,1127106,66892,2,1,,0,0
53366,1127106,66893,4,2,,0,1
53367,1127120,66894,1,1,,0,0
53368,1127120,66895,2,1,,0,0
53369,1127120,66896,4,2,,0,1
53370,1127132,66897,1,1,,0,0
53371,1127132,66898,2,1,,0,0
53372,1127132,66899,4,2,,0,1
53373,1127144,66900,1,1,,0,0
53374,1127144,66901,2,1,,0,0
53375,1127144,66902,4,2,,0,1
53376,1127156,66903,1,1,,0,0
53377,1127156,66904,2,1,,0,0
53378,1127156,66905,4,2,,0,1
53379,1127167,66906,1,1,,0,0
53380,1127167,66907,2,1,,0,0
53381,1127167,66908,4,2,,0,1
53382,1127179,66909,1,1,,0,0
53383,1127179,66910,2,1,,0,0
53384,1127179,66911,4,2,,0,1
53385,1127191,66912,1,1,,0,0
53386,1127191,66913,2,1,,0,0
53387,1127191,66914,4,2,,0,1
53388,1127203,66915,1,1,,0,0
53389,1127203,66916,2,1,,0,0
53390,1127203,66917,4,2,,0,1
53391,1127215,66918,1,1,,0,0
53392,1127215,66919,2,1,,0,0
53393,1127215,66920,4,2,,0,1
53394,1127227,66921,1,1,,0,0
53395,1127227,66922,2,1,,0,0
53396,1127227,66923,4,2,,0,1
53397,1127240,66924,1,1,,0,0
53398,1127240,66925,2,1,,0,0
53399,1127240,66926,4,2,,0,1
53400,1127253,66927,1,1,,0,0
53401,1127253,66928,2,1,,0,0
53402,1127253,66929,4,2,,0,1
53403,1127266,66930,1,1,,0,0
53404,1127266,66931,2,1,,0,0
53405,1127266,66932,4,2,,0,1
53406,1127279,66933,1,1,,0,0
53407,1127279,66934,2,1,,0,0
53408,1127279,66935,4,2,,0,1
53409,1127292,66936,1,1,,0,0
53410,1127292,66937,2,1,,0,0
53411,1127292,66938,4,2,,0,1
53412,1127306,66939,1,1,,0,0
53413,1127306,66940,2,1,,0,0
53414,1127306,66941,4,2,,0,1
53415,1127319,66942,1,1,,0,0
53416,1127319,66943,2,1,,0,0
53417,1127332,66944,1,1,,0,0
53418,1127332,66945,2,1,,0,0
53419,1127345,66946,1,1,,0,0
53420,1127345,66947,2,1,,0,0
53421,1127358,66948,1,1,,0,0
53422,1127372,66949,1,1,,0,0
53423,1127372,66950,2,1,,0,0
53424,1127385,66951,1,1,,0,0
53425,1127385,66952,2,1,,0,0
53426,1127398,66953,1,1,,0,0
53427,1127398,66954,2,1,,0,0
53428,1127411,66955,1,1,,0,0
53429,1127411,66956,2,1,,0,0
53430,1127424,66957,1,1,,0,0
53431,1127424,66958,2,1,,0,0
53432,1127437,66959,1,1,,0,0
53433,1127437,66960,2,1,,0,0
53434,1127450,66961,1,1,,0,0
53435,1127450,66962,2,1,,0,0
53436,1127462,66963,1,1,,0,0
53437,1127462,66964,2,1,,0,0
53438,1127474,66965,1,1,,0,0
53439,1127474,66966,2,1,,0,0
53440,1127486,66967,1,1,,0,0
53441,1127486,66968,2,1,,0,0
53442,1127498,66969,1,1,,0,0
53443,1127498,66970,2,1,,0,0
53444,1127510,66971,1,1,,0,0
53445,1127510,66972,2,1,,0,0
53446,1134493,66973,1,1,,0,0
53447,1134505,66974,1,1,,0,0
53448,1134505,66975,2,1,,0,0
53449,1134517,66976,1,1,,1,0
53450,1134517,66977,2,1,,1,0
53451,1134517,66978,0,1,,0,0
53452,1134517,66979,6,255,,0,0
53453,1134528,66980,1,1,,1,0
53454,1134528,66981,2,1,,1,0
53455,1134528,66982,0,1,,0,0
53456,1134540,66983,1,1,,1,0
53457,1134540,66984,2,1,,1,0
53458,1134540,66985,0,1,,0,0
53459,1134552,66986,1,1,,1,0
53460,1134552,66987,2,1,,1,0
53461,1134552,66988,0,1,,0,0
53462,1134564,66989,1,1,,1,0
53463,1134564,66990,2,1,,1,0
53464,1134576,66991,1,1,,1,0
53465,1134576,66992,2,1,,1,0
53466,1134588,66993,1,1,,1,0
53467,1134588,66994,2,1,,1,0
53468,1134601,66995,1,1,,1,0
53469,1134601,66996,2,1,,1,0
53470,1134614,66997,1,1,,1,0
53471,1134614,66998,2,1,,1,0
53472,1134627,66999,1,1,,1,0
53473,1134627,67000,2,1,,1,0
53474,1134640,67001,1,1,,1,0
53475,1134640,67002,2,1,,1,0
53476,1134653,67003,1,1,,1,0
53477,1134653,67004,2,1,,1,0
53478,1134666,67005,1,1,,1,0
53479,1134666,67006,2,1,,1,0
53480,1134679,67007,1,1,,1,0
53481,1134679,67008,2,1,,1,0
53482,1134693,67009,1,1,,1,0
53483,1134693,67010,2,1,,1,0
53484,1134706,67011,1,1,,1,0
53485,1134706,67012,2,1,,1,0
53486,1134720,67013,1,1,,1,0
53487,1134720,67014,2,1,,1,0
53488,1134733,67015,1,1,,1,0
53489,1134733,67016,2,1,,1,0
53490,1134747,67017,1,1,,1,0
53491,1134747,67018,2,1,,1,0
53492,1134760,67019,1,1,,1,0
53493,1134760,67020,2,1,,1,0
53494,1134773,67021,1,1,,1,0
53495,1134773,67022,2,1,,1,0
53496,1134786,67023,1,1,,1,0
53497,1134786,67024,2,1,,1,0
53498,1134799,67025,1,1,,1,0
53499,1134799,67026,2,1,,1,0
53500,1134812,67027,1,1,,1,0
53501,1134812,67028,2,1,,1,0
53502,1134824,67029,1,1,,1,0
53503,1134824,67030,2,1,,1,0
53504,1134836,67031,1,1,,1,0
53505,1134836,67032,2,1,,1,0
53506,1134901,67033,1,1,,1,0
53507,1134901,67034,2,1,,1,0
53508,1134901,67035,0,1,,0,0
53509,1134914,67036,1,1,,1,0
53510,1134914,67037,2,1,,1,0
53511,1134914,67038,0,1,,0,0
53512,1134926,67039,1,1,,1,0
53513,1134926,67040,2,1,,1,0
53514,1134926,67041,0,1,,0,0
53515,1134938,67042,1,1,,1,0
53516,1134938,67043,2,1,,1,0
53517,1134951,67044,1,1,,1,0
53518,1134951,67045,2,1,,1,0
53519,1134963,67046,1,1,,1,0
53520,1134963,67047,2,1,,1,0
53521,1134963,67048,4,2,,0,1
53522,1134975,67049,1,1,,1,0
53523,1134975,67050,2,1,,1,0
53524,1134975,67051,4,2,,0,1
53525,1134987,67052,1,1,,1,0
53526,1134987,67053,2,1,,1,0
53527,1134987,67054,4,2,,0,1
53528,1135000,67055,1,1,,1,0
53529,1135000,67056,2,1,,1,0
53530,1135000,67057,4,2,,0,1
53531,1135012,67058,1,1,,1,0
53532,1135012,67059,2,1,,1,0
53533,1135012,67060,4,2,,0,1
53534,1135024,67061,1,1,,1,0
53535,1135024,67062,2,1,,1,0
53536,1135024,67063,4,2,,0,1
53537,1135036,67064,1,1,,1,0
53538,1135036,67065,2,1,,1,0
53539,1135036,67066,4,2,,0,1
53540,1135049,67067,1,1,,1,0
53541,1135049,67068,2,1,,1,0
53542,1135049,67069,4,2,,0,1
53543,1135061,67070,1,1,,1,0
53544,1135061,67071,2,1,,1,0
53545,1135061,67072,4,2,,0,1
53546,1135073,67073,1,1,,1,0
53547,1135073,67074,2,1,,1,0
53548,1135073,67075,4,2,,0,1
53549,1135086,67076,1,1,,1,0
53550,1135086,67077,2,1,,1,0
53551,1135086,67078,4,2,,0,1
53552,1135098,67079,1,1,,1,0
53553,1135098,67080,2,1,,1,0
53554,1135098,67081,4,2,,0,1
53555,1135110,67082,1,1,,1,0
53556,1135110,67083,2,1,,1,0
53557,1135110,67084,4,2,,0,1
53558,1135123,67085,1,1,,1,0
53559,1135123,67086,2,1,,1,0
53560,1135123,67087,4,2,,0,1
53561,1135136,67088,1,1,,1,0
53562,1135136,67089,2,1,,1,0
53563,1135136,67090,4,2,,0,1
53564,1135149,67091,1,1,,1,0
53565,1135149,67092,2,1,,1,0
53566,1135149,67093,4,2,,0,1
53567,1135162,67094,1,1,,1,0
53568,1135162,67095,2,1,,1,0
53569,1135162,67096,4,2,,0,1
53570,1135175,67097,1,1,,1,0
53571,1135175,67098,2,1,,1,0
53572,1135175,67099,4,2,,0,1
53573,1135188,67100,1,1,,1,0
53574,1135189,67101,2,1,,1,0
53575,1135189,67102,4,2,,0,1
53576,1135201,67103,1,1,,1,0
53577,1135201,67104,2,1,,1,0
53578,1135201,67105,4,2,,0,1
53579,1135215,67106,1,1,,1,0
53580,1135215,67107,2,1,,1,0
53581,1135215,67108,4,2,,0,1
53582,1135228,67109,1,1,,1,0
53583,1135228,67110,2,1,,1,0
53584,1135228,67111,4,2,,0,1
53585,1135240,67112,1,1,,1,0
53586,1135240,67113,2,1,,1,0
53587,1135240,67114,4,2,,0,1
53588,1135253,67115,1,1,,1,0
53589,1135253,67116,2,1,,1,0
53590,1135253,67117,4,2,,0,1
53591,1135265,67118,1,1,,1,0
53592,1135265,67119,2,1,,1,0
53593,1135265,67120,4,2,,0,1
53594,1135278,67121,1,1,,1,0
53595,1135278,67122,2,1,,1,0
53596,1135278,67123,4,2,,0,1
53597,1135290,67124,1,1,,1,0
53598,1135290,67125,2,1,,1,0
53599,1135290,67126,4,2,,0,1
53600,1135301,67127,1,1,,1,0
53601,1135301,67128,2,1,,1,0
53602,1135301,67129,4,2,,0,1
53603,1135312,67130,1,1,,1,0
53604,1135312,67131,2,1,,1,0
53605,1135312,67132,4,2,,0,1
53606,1135324,67133,1,1,,1,0
53607,1135324,67134,2,1,,1,0
53608,1135324,67135,4,2,,0,1
53609,1135335,67136,1,1,,1,0
53610,1135335,67137,2,1,,1,0
53611,1135335,67138,4,2,,0,1
53612,1135348,67139,1,1,,1,0
53613,1135348,67140,2,1,,1,0
53614,1135348,67141,4,2,,0,1
53615,1135359,67142,1,1,,1,0
53616,1135359,67143,2,1,,1,0
53617,1135359,67144,4,2,,0,1
53618,1135372,67145,1,1,,1,0
53619,1135372,67146,2,1,,1,0
53620,1135372,67147,4,2,,0,1
53621,1135384,67148,1,1,,1,0
53622,1135384,67149,2,1,,1,0
53623,1135384,67150,4,2,,0,1
53624,1135395,67151,1,1,,1,0
53625,1135395,67152,2,1,,1,0
53626,1135395,67153,4,2,,0,1
53627,1135408,67154,1,1,,1,0
53628,1135408,67155,2,1,,1,0
53629,1135408,67156,4,2,,0,1
53630,1135420,67157,1,1,,1,0
53631,1135420,67158,2,1,,1,0
53632,1135420,67159,4,2,,0,1
53633,1135432,67160,1,1,,1,0
53634,1135432,67161,2,1,,1,0
53635,1135432,67162,4,2,,0,1
53636,1135444,67163,4,2,,0,1
53637,1135456,67164,4,2,,0,1
53638,1135467,67165,4,2,,0,1
53639,1135479,67166,4,2,,0,1
53640,1135490,67167,4,2,,0,1
53641,1135502,67168,1,1,,1,0
53642,1135502,67169,2,1,,1,0
53643,1135502,67170,0,1,,0,0
53644,1135502,67171,4,2,,0,1
53645,1135514,67172,1,1,,1,0
53646,1135514,67173,2,1,,1,0
53647,1135514,67174,0,1,,0,0
53648,1135514,67175,4,2,,0,1
53649,1135526,67176,1,1,,1,0
53650,1135526,67177,2,1,,1,0
53651,1135526,67178,0,1,,0,0
53652,1135526,67179,4,2,,0,1
53653,1135539,67180,1,1,,1,0
53654,1135539,67181,2,1,,1,0
53655,1135539,67182,4,2,,0,1
53656,1135552,67183,1,1,,1,0
53657,1135552,67184,2,1,,1,0
53658,1135552,67185,4,2,,0,1
53659,1135562,67186,1,1,,1,0
53660,1135562,67187,2,1,,1,0
53661,1135562,67188,4,2,,0,1
53662,1135575,67189,1,1,,1,0
53663,1135575,67190,2,1,,1,0
53664,1135575,67191,4,2,,0,1
53665,1135587,67192,1,1,,1,0
53666,1135587,67193,2,1,,1,0
53667,1135587,67194,4,2,,0,1
53668,1135599,67195,1,1,,1,0
53669,1135599,67196,2,1,,1,0
53670,1135599,67197,4,2,,0,1
53671,1135611,67198,1,1,,1,0
53672,1135611,67199,2,1,,1,0
53673,1135611,67200,4,2,,0,1
53674,1135623,67201,1,1,,1,0
53675,1135623,67202,2,1,,1,0
53676,1135623,67203,4,2,,0,1
53677,1135636,67204,1,1,,1,0
53678,1135636,67205,2,1,,1,0
53679,1135636,67206,4,2,,0,1
53680,1135648,67207,1,1,,1,0
53681,1135648,67208,2,1,,1,0
53682,1135648,67209,4,2,,0,1
53683,1135661,67210,1,1,,1,0
53684,1135661,67211,2,1,,1,0
53685,1135661,67212,4,2,,0,1
53686,1135673,67213,1,1,,1,0
53687,1135673,67214,2,1,,1,0
53688,1135673,67215,4,2,,0,1
53689,1135686,67216,1,1,,1,0
53690,1135686,67217,2,1,,1,0
53691,1135686,67218,4,2,,0,1
53692,1135698,67219,1,1,,1,0
53693,1135698,67220,2,1,,1,0
53694,1135698,67221,4,2,,0,1
53695,1135711,67222,1,1,,1,0
53696,1135711,67223,2,1,,1,0
53697,1135711,67224,4,2,,0,1
53698,1135723,67225,1,1,,1,0
53699,1135723,67226,2,1,,1,0
53700,1135723,67227,4,2,,0,1
53701,1135735,67228,1,1,,1,0
53702,1135735,67229,2,1,,1,0
53703,1135735,67230,4,2,,0,1
53704,1135747,67231,1,1,,1,0
53705,1135747,67232,2,1,,1,0
53706,1135747,67233,4,2,,0,1
53707,1135759,67234,1,1,,1,0
53708,1135759,67235,2,1,,1,0
53709,1135759,67236,4,2,,0,1
53710,1135771,67237,1,1,,1,0
53711,1135771,67238,2,1,,1,0
53712,1135771,67239,4,2,,0,1
53713,1135782,67240,1,1,,1,0
53714,1135782,67241,2,1,,1,0
53715,1135782,67242,4,2,,0,1
53716,1135793,67243,1,1,,1,0
53717,1135793,67244,2,1,,1,0
53718,1135793,67245,4,2,,0,1
53719,1135805,67246,1,1,,1,0
53720,1135805,67247,2,1,,1,0
53721,1135805,67248,4,2,,0,1
53722,1135817,67249,1,1,,1,0
53723,1135817,67250,2,1,,1,0
53724,1135817,67251,4,2,,0,1
53725,1135828,67252,1,1,,1,0
53726,1135828,67253,2,1,,1,0
53727,1135828,67254,4,2,,0,1
53728,1135839,67255,1,1,,1,0
53729,1135839,67256,2,1,,1,0
53730,1135839,67257,4,2,,0,1
53731,1135850,67258,1,1,,1,0
53732,1135850,67259,2,1,,1,0
53733,1135850,67260,4,2,,0,1
53734,1135862,67261,1,1,,1,0
53735,1135862,67262,2,1,,1,0
53736,1135862,67263,4,2,,0,1
53737,1135873,67264,1,1,,1,0
53738,1135873,67265,2,1,,1,0
53739,1135873,67266,4,2,,0,1
53740,1135885,67267,1,1,,1,0
53741,1135885,67268,2,1,,1,0
53742,1135885,67269,4,2,,0,1
53743,1135897,67270,1,1,,1,0
53744,1135897,67271,2,1,,1,0
53745,1135897,67272,4,2,,0,1
53746,1135909,67273,1,1,,1,0
53747,1135909,67274,2,1,,1,0
53748,1135909,67275,4,2,,0,1
53749,1135921,67276,1,1,,1,0
53750,1135921,67277,2,1,,1,0
53751,1135921,67278,4,2,,0,1
53752,1135934,67279,1,1,,1,0
53753,1135934,67280,2,1,,1,0
53754,1135934,67281,4,2,,0,1
53755,1135947,67282,1,1,,1,0
53756,1135947,67283,2,1,,1,0
53757,1135947,67284,4,2,,0,1
53758,1135960,67285,1,1,,1,0
53759,1135960,67286,2,1,,1,0
53760,1135960,67287,4,2,,0,1
53761,1135974,67288,1,1,,1,0
53762,1135974,67289,2,1,,1,0
53763,1135974,67290,4,2,,0,1
53764,1135987,67291,1,1,,1,0
53765,1135987,67292,2,1,,1,0
53766,1135987,67293,4,2,,0,1
53767,1136001,67294,1,1,,1,0
53768,1136001,67295,2,1,,1,0
53769,1136001,67296,4,2,,0,1
53770,1136014,67297,1,1,,1,0
53771,1136014,67298,2,1,,1,0
53772,1136014,67299,4,2,,0,1
53773,1136028,67300,1,1,,1,0
53774,1136028,67301,2,1,,1,0
53775,1136028,67302,4,2,,0,1
53776,1136042,67303,1,1,,1,0
53777,1136042,67304,2,1,,1,0
53778,1136042,67305,4,2,,0,1
53779,1136056,67306,1,1,,1,0
53780,1136056,67307,2,1,,1,0
53781,1136056,67308,4,2,,0,1
53782,1136070,67309,1,1,,1,0
53783,1136070,67310,2,1,,1,0
53784,1136070,67311,4,2,,0,1
53785,1136084,67312,1,1,,1,0
53786,1136084,67313,2,1,,1,0
53787,1136084,67314,4,2,,0,1
53788,1136097,67315,1,1,,1,0
53789,1136097,67316,2,1,,1,0
53790,1136097,67317,4,2,,0,1
53791,1136111,67318,1,1,,1,0
53792,1136111,67319,2,1,,1,0
53793,1136111,67320,4,2,,0,1
53794,1136124,67321,1,1,,1,0
53795,1136124,67322,2,1,,1,0
53796,1136124,67323,4,2,,0,1
53797,1136137,67324,1,1,,1,0
53798,1136137,67325,2,1,,1,0
53799,1136137,67326,4,2,,0,1
53800,1136150,67327,1,1,,1,0
53801,1136150,67328,2,1,,1,0
53802,1136150,67329,4,2,,0,1
53803,1136163,67330,1,1,,1,0
53804,1136163,67331,2,1,,1,0
53805,1136163,67332,4,2,,0,1
53806,1136176,67333,1,1,,1,0
53807,1136176,67334,2,1,,1,0
53808,1136176,67335,4,2,,0,1
53809,1136189,67336,4,2,,0,1
53810,1136202,67337,4,2,,0,1
53811,1136215,67338,1,1,,1,0
53812,1136215,67339,2,1,,1,0
53813,1136215,67340,4,2,,0,1
53814,1136228,67341,1,1,,1,0
53815,1136228,67342,2,1,,1,0
53816,1136228,67343,4,2,,0,1
53817,1136241,67344,1,1,,1,0
53818,1136241,67345,2,1,,1,0
53819,1136241,67346,4,2,,0,1
53820,1136254,67347,1,1,,1,0
53821,1136254,67348,2,1,,1,0
53822,1136254,67349,4,2,,0,1
53823,1136268,67350,1,1,,1,0
53824,1136268,67351,2,1,,1,0
53825,1136268,67352,4,2,,0,1
53826,1136280,67353,1,1,,1,0
53827,1136280,67354,2,1,,1,0
53828,1136280,67355,4,2,,0,1
53829,1136292,67356,1,1,,1,0
53830,1136292,67357,2,1,,1,0
53831,1136292,67358,4,2,,0,1
53832,1136305,67359,1,1,,1,0
53833,1136305,67360,2,1,,1,0
53834,1136305,67361,4,2,,0,1
53835,1136319,67362,1,1,,1,0
53836,1136319,67363,2,1,,1,0
53837,1136319,67364,4,2,,0,1
53838,1136331,67365,1,1,,1,0
53839,1136331,67366,2,1,,1,0
53840,1136331,67367,4,2,,0,1
53841,1136345,67368,1,1,,1,0
53842,1136345,67369,2,1,,1,0
53843,1136345,67370,4,2,,0,1
53844,1136357,67371,1,1,,1,0
53845,1136357,67372,2,1,,1,0
53846,1136357,67373,4,2,,0,1
53847,1136372,67374,1,1,,1,0
53848,1136372,67375,2,1,,1,0
53849,1136372,67376,4,2,,0,1
53850,1136383,67377,1,1,,1,0
53851,1136383,67378,2,1,,1,0
53852,1136383,67379,4,2,,0,1
53853,1136396,67380,1,1,,1,0
53854,1136396,67381,2,1,,1,0
53855,1136396,67382,4,2,,0,1
53856,1136410,67383,1,1,,1,0
53857,1136410,67384,2,1,,1,0
53858,1136410,67385,4,2,,0,1
53859,1136423,67386,1,1,,1,0
53860,1136423,67387,2,1,,1,0
53861,1136423,67388,4,2,,0,1
53862,1136436,67389,1,1,,1,0
53863,1136436,67390,2,1,,1,0
53864,1136436,67391,4,2,,0,1
53865,1136449,67392,1,1,,1,0
53866,1136449,67393,2,1,,1,0
53867,1136449,67394,4,2,,0,1
53868,1136462,67395,1,1,,1,0
53869,1136462,67396,2,1,,1,0
53870,1136462,67397,4,2,,0,1
53871,1136476,67398,1,1,,1,0
53872,1136476,67399,2,1,,1,0
53873,1136476,67400,4,2,,0,1
53874,1136500,67401,1,1,,1,0
53875,1136500,67402,2,1,,1,0
53876,1136500,67403,4,2,,0,1
53877,1136514,67404,1,1,,1,0
53878,1136514,67405,2,1,,1,0
53879,1136514,67406,4,2,,0,1
53880,1136527,67407,1,1,,1,0
53881,1136527,67408,2,1,,1,0
53882,1136527,67409,4,2,,0,1
53883,1136540,67410,1,1,,1,0
53884,1136540,67411,2,1,,1,0
53885,1136540,67412,4,2,,0,1
53886,1136552,67413,1,1,,1,0
53887,1136552,67414,2,1,,1,0
53888,1136552,67415,4,2,,0,1
53889,1136565,67416,1,1,,1,0
53890,1136565,67417,2,1,,1,0
53891,1136565,67418,4,2,,0,1
